Feature	Gain	Cover	Frequency	pos
igm_rank	0.00126500726455355	0.00258081800697073	0.00296848013816926	190
rf_040_010	0.00119493195033881	0.00339073297788537	0.00215889464594128	191
durac_fdiag_finis_rank	0.00110735749302338	0.00284776147274397	0.00323834196891192	192
rf_009_010	0.00110255421256172	0.00204087469302763	0.0013493091537133	193
rf_018_005	0.000957901265250703	0.001677281458175	0.00124136442141623	194
diabetes	0.000948188657103951	0.000795446946300497	0.000809585492227979	195
canarito52	0.000945446071970262	0.00195684238727453	0.00242875647668394	196
rf_002_013	0.000901408351994304	0.00165204653152242	0.00145725388601036	197
rf_023_011	0.000881732496187194	0.00401538152895897	0.00248272884283247	198
rf_032_006	0.000879159296999564	0.000222025296331641	0.000161917098445596	199
rf_045_012	0.000824075670134499	0.000680081273287106	0.000809585492227979	200
canarito31	0.000816815194384336	0.0031871712362212	0.00259067357512953	201
rf_026_016	0.000747388014668174	0.000664814142662293	0.000755613126079447	202
rf_042_003	0.000699492275796886	0.00256420501359111	0.00156519861830743	203
rf_017_013	0.000696485197828939	0.0000682604765952364	0.000053972366148532	204
rf_004_008	0.000695295824811483	0.00128984121763568	0.000863557858376511	205
rf_047_005	0.000687091072564119	0.0000679240109065353	0.000053972366148532	206
hipertension	0.00063766563837585	0.000192079850037243	0.000377806563039724	207
rf_032_010	0.00060419486333604	0.0031398978069587	0.00205094991364421	208
rf_035_014	0.00053670538109094	0.000583599737052064	0.000593696027633852	209
rf_001_014	0.000513783530378206	0.0000246881699084435	0.000053972366148532	210
rf_047_014	0.000507565315736801	0.00275489694266246	0.00178108808290155	211
durac_fdiag_finis	0.000499748346827078	0.000299748870421596	0.000485751295336788	212
rf_006_011	0.000425684451586387	0.00085201524021337	0.000755613126079447	213
rf_024_010	0.000403573041352792	0.0000505539697273408	0.000053972366148532	214
rf_010_009	0.000375468914163964	0.00226933489565568	0.00151122625215889	215
