Feature	Gain	Cover	Frequency	pos
rf_046_016	0.000190356689028916	0.000162708405117525	0.000113524559146295	212
rf_048_006	0.000183879608937163	0.000637311016140073	0.000454098236585181	213
rf_046_009	0.000154369480349511	0.00237992007499683	0.00143797774918641	214
rf_040_012	0.000142508319400704	0.000395186454127465	0.000491939756300613	215
rf_015_001	0.000132368334010028	0.000501035805262491	0.000302732157723454	216
rf_043_014	0.000132251478236002	0.0000455222154385767	0.0000756830394308636	217
rf_001_007	0.000128950812868036	0.000221490932991794	0.000151366078861727	218
rf_018_008	0.000120967357675138	0.000989102733527435	0.000718988874593204	219
rf_047_005	0.000107869223594309	0.0000327864867915485	0.0000378415197154318	220
rf_022_014	0.000105509468976686	0.000137703244524504	0.000227049118292591	221
rf_002_015	0.000102280321622448	0.000277067671046446	0.000264890638008022	222
rf_011_003	0.0000934383743455677	0.0000994086279519751	0.000113524559146295	223
rf_021_016	0.0000854926326390172	0.0002415125475925	0.000302732157723454	224
rf_019_012	0.0000850064834966484	0.000100720087423637	0.000113524559146295	225
rf_034_007	0.0000758128181727876	0.000166118199743846	0.000113524559146295	226
rf_033_016	0.0000653086315988168	0.000356192392503383	0.000378415197154318	227
rf_015_008	0.0000384169661882161	0.000323085326729873	0.000264890638008022	228
rf_007_001	0.0000371836025453366	0.00263043797762808	0.00158934382804813	229
rf_031_008	0.0000319743228633567	0.000028822964832748	0.0000378415197154318	230
rf_044_016	0.0000288287502249508	0.000142803364692078	0.000189207598577159	231
rf_014_004	0.0000275210580895908	0.000124938372333661	0.000113524559146295	232
rf_027_016	0.0000149803574162083	0.000284848997244973	0.000227049118292591	233
rf_031_006	0.0000146965468555219	0.0000420249901808115	0.0000378415197154318	234
rf_033_017	0.0000132440407972822	0.0000242765719976532	0.0000378415197154318	235
rf_037_003	0.000010242232289415	0.000250517902631245	0.000151366078861727	236
rf_045_010	0.00000874744654216287	0.0000488445794334536	0.0000756830394308636	237
